33.500		347		347		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
34.000		353		353		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
34.500		356		356		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
35.000		362		362		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
35.500		364		364		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
36.000		368		368		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
36.500		373		373		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
37.000		375		375		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
37.500		381		381		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
38.000		391		391		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
38.500		394		394		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
39.000		400		400		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
39.500		403		403		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
40.000		407		407		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
40.500		416		416		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
41.000		419		419		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
41.500		426		426		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
42.000		430		430		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
42.500		433		433		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
43.000		441		441		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
43.500		448		448		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
44.000		450		450		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
44.500		454		454		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
45.000		458		458		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
45.500		464		464		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
46.000		468		468		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
46.500		473		473		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
47.000		482		482		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
47.500		486		486		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
48.000		493		493		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
48.500		504		504		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
49.000		509		509		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
49.500		513		513		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
50.000		519		519		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
50.500		525		525		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
51.000		530		530		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
51.500		535		535		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
52.000		537		537		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
52.500		546		546		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
53.000		554		554		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
53.500		560		560		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
54.000		565		565		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
54.500		569		569		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
55.000		576		576		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
55.500		582		582		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
56.000		586		586		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
56.500		597		597		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
57.000		604		604		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
57.500		612		612		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
58.000		617		617		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
58.500		624		624		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
59.000		633		633		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
59.500		641		641		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
60.000		646		646		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
60.500		652		652		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
61.000		658		658		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
61.500		663		663		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
62.000		669		669		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
62.500		675		675		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
63.000		685		685		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
63.500		689		689		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
64.000		693		693		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
64.500		697		697		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
65.000		704		704		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
65.500		713		713		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
66.000		719		719		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
66.500		723		723		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
67.000		726		726		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
67.500		731		731		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
68.000		741		741		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
68.500		746		746		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
69.000		754		754		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
69.500		760		760		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
70.000		769		769		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
70.500		777		777		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
71.000		782		782		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
71.500		785		785		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
72.000		794		794		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
72.500		799		799		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
73.000		807		807		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
73.500		817		817		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
74.000		824		824		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
74.500		832		832		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
75.000		838		838		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
75.500		846		846		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
76.000		849		849		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
76.500		860		860		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
77.000		865		865		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
77.500		871		871		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
78.000		875		875		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
78.500		878		878		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
79.000		883		883		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
79.500		884		884		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
80.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
80.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
81.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
81.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
82.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
82.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
83.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
83.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
84.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
84.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
85.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
85.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
86.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
86.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
87.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
87.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
88.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
88.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
89.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
89.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
90.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
90.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
91.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
91.500		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
92.000		889		889		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
92.500		888		888		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
93.000		888		888		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
93.500		888		888		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
94.000		888		888		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
94.500		888		888		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
95.000		888		888		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
95.500		888		888		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
96.000		888		888		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
96.500		888		888		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
97.000		888		888		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
97.500		887		887		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
98.000		887		887		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
98.500		887		887		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
99.000		887		887		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
99.500		887		887		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
100.000		887		887		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
100.500		887		887		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
101.000		887		887		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
101.500		887		887		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
102.000		887		887		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
102.500		887		887		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
103.000		885		885		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
103.500		885		885		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
104.000		885		885		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
104.500		885		885		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
105.000		885		885		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
105.500		885		885		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
106.000		885		885		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
106.500		883		883		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
107.000		883		883		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
107.500		882		882		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
108.000		882		882		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
108.500		882		882		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
109.000		882		882		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
109.500		881		881		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
110.000		880		880		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
110.500		880		880		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
111.000		880		880		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
111.500		879		879		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
112.000		878		878		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
112.500		878		878		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
113.000		878		878		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
113.500		878		878		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
114.000		877		877		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
114.500		877		877		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
115.000		876		876		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
115.500		876		876		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
116.000		876		876		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
116.500		876		876		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
117.000		876		876		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
117.500		876		876		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
118.000		876		876		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
118.500		876		876		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
119.000		874		874		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
119.500		874		874		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
120.000		874		874		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
120.500		874		874		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
121.000		872		872		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
121.500		870		870		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
122.000		869		869		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
122.500		869		869		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
123.000		869		869		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
123.500		869		869		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
124.000		868		868		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
124.500		867		867		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
125.000		867		867		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
125.500		867		867		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
126.000		866		866		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
126.500		866		866		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
127.000		865		865		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
127.500		865		865		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
128.000		865		865		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
128.500		864		864		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
129.000		864		864		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
129.500		864		864		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
130.000		864		864		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
130.500		864		864		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
131.000		864		864		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
131.500		863		863		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
132.000		862		862		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
132.500		861		861		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
133.000		860		860		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
133.500		860		860		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
134.000		860		860		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
134.500		859		859		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
135.000		859		859		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
135.500		855		855		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
136.000		855		855		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
136.500		855		855		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
137.000		855		855		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
137.500		854		854		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
138.000		854		854		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
138.500		854		854		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
139.000		854		854		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
139.500		854		854		0		0		0		0		0.000		0.000		0.000		0.000		0		0		0		0		0		0		0		0		
